ID	sample	k	n0	r	t_mid	t_gen	auc_l	auc_e	sigma	note	Plate	Passage	Compound	Concentration	Solvent
A12_Plate_3	A12	0.47	0.0483941835369799	0.969080878592251	2.23375696443004	0.715262467635163	9.70743367924105	9.625	0.0185552198120281		Plate_3	10	Water_control	0	Water_control
A12_Plate_3	A12	0.549685788426355	0.0731490370319007	0.688337675606174	2.72256764556643	1.00698713018946	11.0321797144806	11.005	0.0300757868679133		Plate_3	4	Water_control	0	Water_control
A12_Plate_3	A12	0.555868635821842	0.0169841219844675	0.700545082823832	4.93504624610655	0.989439791320687	10.0171214762383	9.9995	0.0102458519922544		Plate_3	0	Water_control	0	Water_control
A12_Plate_3	A12	0.524	0.0348009635829144	0.839429910583378	3.14871357955459	0.825735623452147	10.3591754118861	10.331	0.0168101702410493		Plate_3	17	Water_control	0	Water_control
A12_Plate_3	A12	0.549356797768681	0.0516213498401136	0.780873373389994	2.90204973114944	0.887656314302018	10.9715231479606	10.9485	0.0203538335217237		Plate_3	7	Water_control	0	Water_control
A12_Plate_3	A12	0.491562410990804	0.0463401404771355	1.08599346861647	2.08340580004062	0.638260910945442	10.2369933549525	10.2245	0.0195171827924426		Plate_3	20	Water_control	0	Water_control
A12_Plate_3	A12	0.559	0.0475129199173353	0.908332604914752	2.61613492790981	0.763098425411029	11.3399151699549	11.2735	0.0196028535352444		Plate_3	14	Water_control	0	Water_control
A12_Plate_4	A12	0	0	0	0	0	0	0	0	cannot fit data	Plate_4	7	Negative_control	0	Negative_control
A12_Plate_4	A12	5e-04	0.00584147358514737	0.0311691269838629	-2.87083831710634	22.2382609855838	0.0414443992761062	0.031	0.00121658173932239	questionable fit (k < n0)	Plate_4	20	Negative_control	0	Negative_control
A12_Plate_4	A12	0.003	0.005	4.66869761755777	-0.196262599751207	0.148466925326926	0.0693282450523054	0.0585	0.00173173882870458	questionable fit (k < n0)	Plate_4	17	Negative_control	0	Negative_control
A12_Plate_4	A12	0.004	0.00911895964394234	0.138708376194351	-4.16272265186809	4.99715445870942	0.115089738771743	0.0930000000000001	0.0027039519132053	questionable fit (k < n0)	Plate_4	14	Negative_control	0	Negative_control
A12_Plate_4	A12	2575.84589019951	0.00103966431734987	0.0391151752770446	376.395865339023	17.7206717252455	0.0387726627563987	0.0375	0.00137052159587159		Plate_4	4	Negative_control	0	Negative_control
A12_Plate_4	A12	866.882080396321	0.000894840542413977	0.0315875750319488	436.366733851205	21.9436655032516	0.0302512566354762	0.0285	0.00160876004386508		Plate_4	10	Negative_control	0	Negative_control
A12_Plate_4	A12	0	0	0	0	0	0	0	0	cannot fit data	Plate_4	0	Negative_control	0	Negative_control
A2_Plate_1	A2	0.441356831633776	0.0473332835862374	0.997161542702842	2.1252293288892	0.695120249705123	9.16301127178157	9.1545	0.0150997306868934		Plate_1	20	Acesulfame_K	25	DMSO
A2_Plate_1	A2	0.522689712396602	0.0668283283096541	0.70665712747377	2.71710514087868	0.980881892521029	10.5004752879125	10.4955	0.019685750638966		Plate_1	17	Acesulfame_K	25	DMSO
A2_Plate_1	A2	0.552768290195795	0.04282433985241	0.542999717471122	4.56205428769251	1.27651480886233	10.1098686289892	10.087	0.0190336448315213		Plate_1	14	Acesulfame_K	25	DMSO
A2_Plate_1	A2	0.493385211118252	0.0689428258627145	0.73967936266531	2.45714401952086	0.937091414937286	10.0351448114078	10.0205	0.0275742691065742		Plate_1	4	Acesulfame_K	25	DMSO
A2_Plate_1	A2	0.49535965357777	0.041173532689127	0.617327481320732	3.8888782779223	1.12281925158589	9.39725254543999	9.3805	0.0144181348507707		Plate_1	10	Acesulfame_K	25	DMSO
A2_Plate_1	A2	0.468705088644335	0.00659789653483205	0.640868624404032	6.63013576968803	1.08157452895206	7.66229059736139	7.659	0.00882664555964143		Plate_1	0	Acesulfame_K	25	DMSO
A2_Plate_1	A2	0.505928021527756	0.0755260504877606	0.716967966507398	2.42722413464692	0.966775662149187	10.2942583263549	10.2925	0.0228162054973628		Plate_1	7	Acesulfame_K	25	DMSO
A2_Plate_2	A2	0.540533716655577	0.0166434967513193	0.643089692628555	5.36357936270495	1.07783904563419	9.50680263353218	9.5035	0.0124078036809938		Plate_2	0	Duloxetine	25	DMSO
A2_Plate_2	A2	0.447569638890409	0.0692623031988058	0.802690333210165	2.11514460757849	0.863529996415768	9.25368278983341	9.2535	0.0213349225501354		Plate_2	10	Duloxetine	25	DMSO
A2_Plate_2	A2	0.504994000904999	0.0395369288267148	1.16201673784257	2.12198727527155	0.596503611339421	10.5078409786149	10.4995	0.017660642212813		Plate_2	20	Duloxetine	25	DMSO
A2_Plate_2	A2	0.484	0.066948601959735	0.717376323801832	2.54996467005908	0.966225337472136	9.79737399548442	9.7825	0.0207958862201742		Plate_2	7	Duloxetine	25	DMSO
A2_Plate_2	A2	0.551140322565257	0.0630652119553141	0.750378588202288	2.72702345180205	0.923729956395139	11.084000537572	11.069	0.0192084381102984		Plate_2	17	Duloxetine	25	DMSO
A2_Plate_2	A2	0.505766416933651	0.0365753629329847	1.39104471403601	1.83433009343224	0.49829252328549	10.6775923792725	10.66	0.0171579535234451		Plate_2	4	Duloxetine	25	DMSO
A2_Plate_2	A2	0.556	0.0734604963856428	0.759358665961612	2.47882203362702	0.91280604493027	11.3060187549888	11.2495	0.024640746833278		Plate_2	14	Duloxetine	25	DMSO
A2_Plate_3	A2	0.500696672402832	0.0477161063434806	0.620815976916734	3.6251970110632	1.11650989396639	9.62013083476075	9.6035	0.0153623424893758		Plate_3	7	Olaparib	25	DMSO
A2_Plate_3	A2	0.536398635605268	0.0487115880371337	0.607256167446624	3.79371520374475	1.14144115402644	10.2181376772802	10.2005	0.0177723713840549		Plate_3	14	Olaparib	25	DMSO
A2_Plate_3	A2	0.46696324559493	0.0613137594102178	0.974047564037594	1.9398284478092	0.711615331890705	9.76684449050416	9.7655	0.0226836143670788		Plate_3	10	Olaparib	25	DMSO
A2_Plate_3	A2	0.4905	0.0460716868020746	0.836387906551906	2.70997482971223	0.828738884350343	9.8944119516406	9.8625	0.0148932053885889		Plate_3	17	Olaparib	25	DMSO
A2_Plate_3	A2	0.506695692812573	0.0198379548199319	0.723787178071706	4.42170716114614	0.957667117572611	9.38558243642507	9.3755	0.0122772183224385		Plate_3	0	Olaparib	25	DMSO
A2_Plate_3	A2	0.487756318114774	0.0314750820164517	0.929330872349401	2.87724561735771	0.745856186621273	9.7799898645104	9.7775	0.019422469317163		Plate_3	20	Olaparib	25	DMSO
A2_Plate_3	A2	0.5185	0.0476558268156736	1.25757698421971	1.82137739418958	0.551176738488119	10.9413647335513	10.7965	0.024242526678305		Plate_3	4	Olaparib	25	DMSO
A2_Plate_4	A2	0.527020608196442	0.0487893412024657	0.97426807701256	2.34286909371947	0.711454266966616	10.8341839588046	10.81	0.0251838464303117		Plate_4	4	Sulfasalazine	25	DMSO
A2_Plate_4	A2	0.519977511031992	0.0202376237044782	0.698858361633583	4.58826062923012	0.99182784182436	9.54415562321543	9.538	0.0146035824475127		Plate_4	0	Sulfasalazine	25	DMSO
A2_Plate_4	A2	0.518455424847732	0.0303046290780149	0.710133490455369	3.91380483740358	0.976080117155816	9.85136978026049	9.827	0.0114395644116729		Plate_4	20	Sulfasalazine	25	DMSO
A2_Plate_4	A2	0.5315	0.0754912831660872	0.730480331595229	2.46207139681941	0.948892325473357	10.8044467781319	10.765	0.0260099371676947		Plate_4	10	Sulfasalazine	25	DMSO
A2_Plate_4	A2	0.516292952887201	0.0624515789934774	0.737821391622311	2.68812512407966	0.939451184840091	10.3966612581069	10.383	0.0233353586626303		Plate_4	17	Sulfasalazine	25	DMSO
A2_Plate_4	A2	0.502631754194752	0.0557623622847347	0.531830560683886	3.91321482230213	1.30332333604263	9.48252583139984	9.464	0.0179882730322516		Plate_4	7	Sulfasalazine	25	DMSO
A2_Plate_4	A2	0.553	0.0598036928894714	0.838058257277903	2.51753365863879	0.827087108253496	11.251282612416	11.185	0.0210673467764594		Plate_4	14	Sulfasalazine	25	DMSO
A3_Plate_1	A3	0.447538862402803	0.0499632473844197	1.03399742545899	2.00590195735849	0.67035677603574	9.34443781864818	9.336	0.016061223373138		Plate_1	20	Acetaminophen	25	DMSO
A3_Plate_1	A3	0.520336120733204	0.0615500879775924	0.806178948978585	2.49167094024011	0.859793202784755	10.5899699386912	10.5835	0.0179932558615559		Plate_1	17	Acetaminophen	25	DMSO
A3_Plate_1	A3	0.562679954353423	0.0368987306700213	0.589158806265991	4.50932417904484	1.17650313156315	10.3395728904131	10.3165	0.0194536364140042		Plate_1	14	Acetaminophen	25	DMSO
A3_Plate_1	A3	0.493962599511801	0.0513743561977591	0.5785727809779	3.7220913150079	1.19802936354592	9.42881818662087	9.427	0.0143386748572191		Plate_1	10	Acetaminophen	25	DMSO
A3_Plate_1	A3	0.481	0.0774569250002462	0.816204375967632	2.02224015041496	0.849232374842638	9.98682852261323	9.931	0.0237793006728725		Plate_1	7	Acetaminophen	25	DMSO
A3_Plate_1	A3	0.513185234153644	0.0594263458729801	0.694078492711175	2.92881616990037	0.998658203415017	10.2092401275521	10.1845	0.0289417489898931		Plate_1	4	Acetaminophen	25	DMSO
A3_Plate_1	A3	0.487105434786538	0.00823778013046242	0.688728548894741	5.89883106296311	1.00641563598938	8.31801460980332	8.331	0.0117090916414002		Plate_1	0	Acetaminophen	25	DMSO
