ID	Plate	Time	Well	OD	Passage	Compound	Concentration	Solvent
A1_Plate_2	Plate_2	12	A1	0.77	20	Donepezil	25	DMSO
A1_Plate_2	Plate_2	40	A1	0.854	14	Donepezil	25	DMSO
A1_Plate_2	Plate_2	4	A1	0.619	7	Donepezil	25	DMSO
A1_Plate_2	Plate_2	15	A1	0.799	17	Donepezil	25	DMSO
A1_Plate_2	Plate_2	7	A1	0.741	14	Donepezil	25	DMSO
A1_Plate_2	Plate_2	5	A1	0.724	4	Donepezil	25	DMSO
A1_Plate_2	Plate_2	3	A1	0.574	10	Donepezil	25	DMSO
A1_Plate_2	Plate_2	18	A1	0.739	4	Donepezil	25	DMSO
A1_Plate_2	Plate_2	11	A1	0.757	4	Donepezil	25	DMSO
A1_Plate_2	Plate_2	19	A1	0.739	4	Donepezil	25	DMSO
A1_Plate_2	Plate_2	15	A1	0.757	7	Donepezil	25	DMSO
A1_Plate_2	Plate_2	26	A1	0.808	14	Donepezil	25	DMSO
A1_Plate_2	Plate_2	2	A1	0.233	0	Donepezil	25	DMSO
A1_Plate_2	Plate_2	45	A1	0.865	14	Donepezil	25	DMSO
A1_Plate_2	Plate_2	24	A1	0.802	14	Donepezil	25	DMSO
A1_Plate_2	Plate_2	1	A1	0.367	7	Donepezil	25	DMSO
A1_Plate_2	Plate_2	5	A1	0.436	0	Donepezil	25	DMSO
A1_Plate_2	Plate_2	19	A1	0.718	10	Donepezil	25	DMSO
A1_Plate_2	Plate_2	17	A1	0.741	20	Donepezil	25	DMSO
A1_Plate_2	Plate_2	15	A1	0.786	14	Donepezil	25	DMSO
A1_Plate_2	Plate_2	9	A1	0.743	7	Donepezil	25	DMSO
A1_Plate_2	Plate_2	7	A1	0.571	0	Donepezil	25	DMSO
A1_Plate_2	Plate_2	10	A1	0.665	0	Donepezil	25	DMSO
A1_Plate_2	Plate_2	2	A1	0.521	14	Donepezil	25	DMSO
A1_Plate_2	Plate_2	3	A1	0.577	17	Donepezil	25	DMSO
A1_Plate_2	Plate_2	8	A1	0.713	10	Donepezil	25	DMSO
A1_Plate_2	Plate_2	23	A1	0.717	10	Donepezil	25	DMSO
A1_Plate_2	Plate_2	20	A1	0.676	0	Donepezil	25	DMSO
A1_Plate_2	Plate_2	20	A1	0.748	7	Donepezil	25	DMSO
A1_Plate_2	Plate_2	2	A1	0.523	20	Donepezil	25	DMSO
A1_Plate_2	Plate_2	15	A1	0.691	0	Donepezil	25	DMSO
A1_Plate_2	Plate_2	10	A1	0.779	14	Donepezil	25	DMSO
A1_Plate_2	Plate_2	34	A1	0.833	14	Donepezil	25	DMSO
A1_Plate_2	Plate_2	7	A1	0.783	17	Donepezil	25	DMSO
A1_Plate_3	Plate_3	9	A1	0.674	0	Montelukast	25	DMSO
A1_Plate_3	Plate_3	14	A1	0.723	17	Montelukast	25	DMSO
A1_Plate_3	Plate_3	3	A1	0.445	7	Montelukast	25	DMSO
A1_Plate_3	Plate_3	3	A1	0.492	20	Montelukast	25	DMSO
A1_Plate_3	Plate_3	22	A1	0.727	17	Montelukast	25	DMSO
A1_Plate_3	Plate_3	48	A1	0.857	14	Montelukast	25	DMSO
A1_Plate_3	Plate_3	2	A1	0.516	4	Montelukast	25	DMSO
A1_Plate_3	Plate_3	17	A1	0.703	0	Montelukast	25	DMSO
A1_Plate_3	Plate_3	8	A1	0.731	4	Montelukast	25	DMSO
A1_Plate_3	Plate_3	35	A1	0.81	14	Montelukast	25	DMSO
A1_Plate_3	Plate_3	16	A1	0.707	10	Montelukast	25	DMSO
A1_Plate_3	Plate_3	7	A1	0.671	7	Montelukast	25	DMSO
A1_Plate_3	Plate_3	18	A1	0.714	17	Montelukast	25	DMSO
A1_Plate_3	Plate_3	6	A1	0.546	14	Montelukast	25	DMSO
A1_Plate_3	Plate_3	13	A1	0.717	0	Montelukast	25	DMSO
A1_Plate_3	Plate_3	25	A1	0.782	14	Montelukast	25	DMSO
A1_Plate_3	Plate_3	2	A1	0.385	7	Montelukast	25	DMSO
A1_Plate_3	Plate_3	1	A1	0.245	14	Montelukast	25	DMSO
A1_Plate_3	Plate_3	8	A1	0.646	0	Montelukast	25	DMSO
A1_Plate_3	Plate_3	16	A1	0.704	0	Montelukast	25	DMSO
A1_Plate_3	Plate_3	6	A1	0.689	10	Montelukast	25	DMSO
A1_Plate_3	Plate_3	10	A1	0.712	14	Montelukast	25	DMSO
A1_Plate_3	Plate_3	17	A1	0.734	7	Montelukast	25	DMSO
A1_Plate_3	Plate_3	12	A1	0.714	0	Montelukast	25	DMSO
A1_Plate_3	Plate_3	11	A1	0.733	14	Montelukast	25	DMSO
A1_Plate_3	Plate_3	7	A1	0.725	4	Montelukast	25	DMSO
A1_Plate_3	Plate_3	1	A1	0.364	10	Montelukast	25	DMSO
A1_Plate_3	Plate_3	3	A1	0.338	0	Montelukast	25	DMSO
A1_Plate_3	Plate_3	8	A1	0.705	17	Montelukast	25	DMSO
A1_Plate_3	Plate_3	22	A1	0.683	0	Montelukast	25	DMSO
A1_Plate_3	Plate_3	2	A1	0.311	14	Montelukast	25	DMSO
A1_Plate_3	Plate_3	19	A1	0.719	17	Montelukast	25	DMSO
A1_Plate_3	Plate_3	22	A1	0.742	7	Montelukast	25	DMSO
A1_Plate_3	Plate_3	19	A1	0.702	20	Montelukast	25	DMSO
A1_Plate_3	Plate_3	0	A1	0.223	20	Montelukast	25	DMSO
A1_Plate_3	Plate_3	14	A1	0.73	20	Montelukast	25	DMSO
A1_Plate_3	Plate_3	6	A1	0.628	7	Montelukast	25	DMSO
A1_Plate_3	Plate_3	45	A1	0.85	14	Montelukast	25	DMSO
A1_Plate_3	Plate_3	4	A1	0.399	0	Montelukast	25	DMSO
A1_Plate_3	Plate_3	21	A1	0.773	14	Montelukast	25	DMSO
A1_Plate_3	Plate_3	40	A1	0.83	14	Montelukast	25	DMSO
A1_Plate_3	Plate_3	23	A1	0.681	0	Montelukast	25	DMSO
A1_Plate_3	Plate_3	9	A1	0.706	20	Montelukast	25	DMSO
A1_Plate_3	Plate_3	23	A1	0.725	17	Montelukast	25	DMSO
A1_Plate_3	Plate_3	16	A1	0.762	14	Montelukast	25	DMSO
A1_Plate_3	Plate_3	0	A1	0.214	14	Montelukast	25	DMSO
A1_Plate_3	Plate_3	9	A1	0.715	17	Montelukast	25	DMSO
A1_Plate_3	Plate_3	12	A1	0.73	7	Montelukast	25	DMSO
A1_Plate_3	Plate_3	22	A1	0.752	4	Montelukast	25	DMSO
A1_Plate_3	Plate_3	3	A1	0.585	4	Montelukast	25	DMSO
A1_Plate_3	Plate_3	49	A1	0.86	14	Montelukast	25	DMSO
A1_Plate_3	Plate_3	0	A1	0.257	10	Montelukast	25	DMSO
A1_Plate_3	Plate_3	19	A1	0.708	10	Montelukast	25	DMSO
A1_Plate_3	Plate_3	14	A1	0.758	14	Montelukast	25	DMSO
A1_Plate_3	Plate_3	30	A1	0.793	14	Montelukast	25	DMSO
A1_Plate_3	Plate_3	23	A1	0.692	20	Montelukast	25	DMSO
A1_Plate_3	Plate_3	2	A1	0.467	17	Montelukast	25	DMSO
A1_Plate_3	Plate_3	18	A1	0.706	20	Montelukast	25	DMSO
A1_Plate_3	Plate_3	12	A1	0.757	4	Montelukast	25	DMSO
A1_Plate_3	Plate_3	22	A1	0.701	10	Montelukast	25	DMSO
A1_Plate_3	Plate_3	9	A1	0.689	14	Montelukast	25	DMSO
A1_Plate_3	Plate_3	20	A1	0.767	14	Montelukast	25	DMSO
A1_Plate_3	Plate_3	13	A1	0.734	20	Montelukast	25	DMSO
A1_Plate_3	Plate_3	20	A1	0.705	10	Montelukast	25	DMSO
A1_Plate_3	Plate_3	19	A1	0.691	0	Montelukast	25	DMSO
A1_Plate_3	Plate_3	0	A1	0.254	17	Montelukast	25	DMSO
A1_Plate_3	Plate_3	31	A1	0.797	14	Montelukast	25	DMSO
A1_Plate_3	Plate_3	8	A1	0.684	7	Montelukast	25	DMSO
A1_Plate_3	Plate_3	12	A1	0.715	10	Montelukast	25	DMSO
A1_Plate_3	Plate_3	18	A1	0.755	4	Montelukast	25	DMSO
A1_Plate_3	Plate_3	4	A1	0.6	10	Montelukast	25	DMSO
A1_Plate_3	Plate_3	8	A1	0.689	20	Montelukast	25	DMSO
A1_Plate_3	Plate_3	11	A1	0.723	7	Montelukast	25	DMSO
A1_Plate_3	Plate_3	15	A1	0.714	10	Montelukast	25	DMSO
A1_Plate_3	Plate_3	3	A1	0.532	17	Montelukast	25	DMSO
A1_Plate_3	Plate_3	18	A1	0.765	14	Montelukast	25	DMSO
A1_Plate_3	Plate_3	7	A1	0.686	10	Montelukast	25	DMSO
A1_Plate_3	Plate_3	14	A1	0.715	0	Montelukast	25	DMSO
A1_Plate_3	Plate_3	29	A1	0.791	14	Montelukast	25	DMSO
A1_Plate_3	Plate_3	2	A1	0.496	10	Montelukast	25	DMSO
A1_Plate_3	Plate_3	22	A1	0.692	20	Montelukast	25	DMSO
A1_Plate_3	Plate_3	17	A1	0.723	17	Montelukast	25	DMSO
A1_Plate_3	Plate_3	21	A1	0.702	10	Montelukast	25	DMSO
A1_Plate_3	Plate_3	24	A1	0.778	14	Montelukast	25	DMSO
A1_Plate_3	Plate_3	43	A1	0.844	14	Montelukast	25	DMSO
A1_Plate_3	Plate_3	8	A1	0.683	14	Montelukast	25	DMSO
A1_Plate_3	Plate_3	12	A1	0.726	17	Montelukast	25	DMSO
A1_Plate_3	Plate_3	11	A1	0.751	4	Montelukast	25	DMSO
A1_Plate_3	Plate_3	18	A1	0.7	0	Montelukast	25	DMSO
A1_Plate_3	Plate_3	4	A1	0.602	17	Montelukast	25	DMSO
A1_Plate_3	Plate_3	3	A1	0.388	14	Montelukast	25	DMSO
A1_Plate_3	Plate_3	8	A1	0.692	10	Montelukast	25	DMSO
A1_Plate_3	Plate_3	14	A1	0.756	4	Montelukast	25	DMSO
A1_Plate_3	Plate_3	18	A1	0.734	7	Montelukast	25	DMSO
A1_Plate_3	Plate_3	6	A1	0.705	4	Montelukast	25	DMSO
A1_Plate_3	Plate_3	2	A1	0.263	0	Montelukast	25	DMSO
A1_Plate_3	Plate_3	22	A1	0.775	14	Montelukast	25	DMSO
A1_Plate_3	Plate_3	10	A1	0.714	7	Montelukast	25	DMSO
A1_Plate_3	Plate_3	21	A1	0.725	17	Montelukast	25	DMSO
A1_Plate_3	Plate_3	21	A1	0.74	7	Montelukast	25	DMSO
A1_Plate_3	Plate_3	0	A1	0.197	0	Montelukast	25	DMSO
A1_Plate_3	Plate_3	13	A1	0.726	17	Montelukast	25	DMSO
A1_Plate_3	Plate_3	44	A1	0.847	14	Montelukast	25	DMSO
A1_Plate_3	Plate_3	12	A1	0.745	14	Montelukast	25	DMSO
A1_Plate_3	Plate_3	4	A1	0.424	14	Montelukast	25	DMSO
A1_Plate_3	Plate_3	24	A1	0.694	20	Montelukast	25	DMSO
A1_Plate_3	Plate_3	16	A1	0.731	7	Montelukast	25	DMSO
A1_Plate_3	Plate_3	15	A1	0.761	14	Montelukast	25	DMSO
A1_Plate_3	Plate_3	39	A1	0.826	14	Montelukast	25	DMSO
A1_Plate_3	Plate_3	23	A1	0.776	14	Montelukast	25	DMSO
A1_Plate_3	Plate_3	23	A1	0.702	10	Montelukast	25	DMSO
A1_Plate_3	Plate_3	10	A1	0.745	4	Montelukast	25	DMSO
A1_Plate_3	Plate_3	42	A1	0.839	14	Montelukast	25	DMSO
A1_Plate_3	Plate_3	11	A1	0.725	17	Montelukast	25	DMSO
A1_Plate_3	Plate_3	1	A1	0.273	20	Montelukast	25	DMSO
A1_Plate_3	Plate_3	26	A1	0.783	14	Montelukast	25	DMSO
A1_Plate_3	Plate_3	34	A1	0.807	14	Montelukast	25	DMSO
A1_Plate_3	Plate_3	4	A1	0.56	20	Montelukast	25	DMSO
A1_Plate_3	Plate_3	37	A1	0.818	14	Montelukast	25	DMSO
A1_Plate_3	Plate_3	5	A1	0.463	14	Montelukast	25	DMSO
A1_Plate_3	Plate_3	6	A1	0.672	17	Montelukast	25	DMSO
A1_Plate_3	Plate_3	13	A1	0.753	14	Montelukast	25	DMSO
A1_Plate_3	Plate_3	17	A1	0.711	20	Montelukast	25	DMSO
A1_Plate_3	Plate_3	16	A1	0.76	4	Montelukast	25	DMSO
A1_Plate_3	Plate_3	15	A1	0.708	0	Montelukast	25	DMSO
A1_Plate_3	Plate_3	7	A1	0.608	0	Montelukast	25	DMSO
A1_Plate_3	Plate_3	32	A1	0.8	14	Montelukast	25	DMSO
A1_Plate_3	Plate_3	14	A1	0.716	10	Montelukast	25	DMSO
A1_Plate_3	Plate_3	19	A1	0.753	4	Montelukast	25	DMSO
A1_Plate_3	Plate_3	46	A1	0.852	14	Montelukast	25	DMSO
A1_Plate_3	Plate_3	5	A1	0.55	7	Montelukast	25	DMSO
A1_Plate_3	Plate_3	27	A1	0.785	14	Montelukast	25	DMSO
A1_Plate_3	Plate_3	38	A1	0.822	14	Montelukast	25	DMSO
A1_Plate_3	Plate_3	12	A1	0.735	20	Montelukast	25	DMSO
A1_Plate_3	Plate_3	15	A1	0.723	20	Montelukast	25	DMSO
A1_Plate_3	Plate_3	5	A1	0.481	0	Montelukast	25	DMSO
A1_Plate_3	Plate_3	15	A1	0.734	7	Montelukast	25	DMSO
A1_Plate_3	Plate_3	10	A1	0.722	17	Montelukast	25	DMSO
A1_Plate_3	Plate_3	41	A1	0.835	14	Montelukast	25	DMSO
A1_Plate_3	Plate_3	7	A1	0.668	20	Montelukast	25	DMSO
A1_Plate_3	Plate_3	1	A1	0.294	7	Montelukast	25	DMSO
A1_Plate_3	Plate_3	13	A1	0.733	7	Montelukast	25	DMSO
A1_Plate_3	Plate_3	10	A1	0.72	20	Montelukast	25	DMSO
A1_Plate_3	Plate_3	13	A1	0.757	4	Montelukast	25	DMSO
A1_Plate_3	Plate_3	9	A1	0.735	4	Montelukast	25	DMSO
A1_Plate_3	Plate_3	11	A1	0.705	0	Montelukast	25	DMSO
A1_Plate_3	Plate_3	5	A1	0.623	20	Montelukast	25	DMSO
A1_Plate_3	Plate_3	16	A1	0.716	20	Montelukast	25	DMSO
A1_Plate_3	Plate_3	21	A1	0.691	20	Montelukast	25	DMSO
A1_Plate_3	Plate_3	5	A1	0.658	4	Montelukast	25	DMSO
A1_Plate_3	Plate_3	15	A1	0.754	4	Montelukast	25	DMSO
A1_Plate_3	Plate_3	0	A1	0.232	7	Montelukast	25	DMSO
A1_Plate_3	Plate_3	7	A1	0.636	14	Montelukast	25	DMSO
A1_Plate_3	Plate_3	16	A1	0.721	17	Montelukast	25	DMSO
A1_Plate_3	Plate_3	11	A1	0.714	10	Montelukast	25	DMSO
A1_Plate_3	Plate_3	21	A1	0.688	0	Montelukast	25	DMSO
A1_Plate_3	Plate_3	5	A1	0.655	10	Montelukast	25	DMSO
A1_Plate_3	Plate_3	19	A1	0.767	14	Montelukast	25	DMSO
A1_Plate_3	Plate_3	33	A1	0.803	14	Montelukast	25	DMSO
A1_Plate_3	Plate_3	14	A1	0.734	7	Montelukast	25	DMSO
A1_Plate_3	Plate_3	11	A1	0.729	20	Montelukast	25	DMSO
A1_Plate_3	Plate_3	21	A1	0.753	4	Montelukast	25	DMSO
A1_Plate_3	Plate_3	7	A1	0.69	17	Montelukast	25	DMSO
A1_Plate_3	Plate_3	9	A1	0.702	7	Montelukast	25	DMSO
A1_Plate_3	Plate_3	10	A1	0.709	10	Montelukast	25	DMSO
A1_Plate_3	Plate_3	0	A1	0.236	4	Montelukast	25	DMSO
A1_Plate_3	Plate_3	1	A1	0.217	0	Montelukast	25	DMSO
A1_Plate_3	Plate_3	13	A1	0.718	10	Montelukast	25	DMSO
A1_Plate_3	Plate_3	10	A1	0.691	0	Montelukast	25	DMSO
A1_Plate_3	Plate_3	1	A1	0.351	4	Montelukast	25	DMSO
A1_Plate_3	Plate_3	20	A1	0.721	17	Montelukast	25	DMSO
A1_Plate_3	Plate_3	23	A1	0.744	7	Montelukast	25	DMSO
A1_Plate_3	Plate_3	5	A1	0.666	17	Montelukast	25	DMSO
A1_Plate_3	Plate_3	15	A1	0.722	17	Montelukast	25	DMSO
A1_Plate_3	Plate_3	4	A1	0.479	7	Montelukast	25	DMSO
A1_Plate_3	Plate_3	28	A1	0.787	14	Montelukast	25	DMSO
A1_Plate_3	Plate_3	6	A1	0.564	0	Montelukast	25	DMSO
A1_Plate_3	Plate_3	20	A1	0.688	0	Montelukast	25	DMSO
A1_Plate_3	Plate_3	17	A1	0.755	4	Montelukast	25	DMSO
A1_Plate_3	Plate_3	3	A1	0.546	10	Montelukast	25	DMSO
A1_Plate_3	Plate_3	18	A1	0.702	10	Montelukast	25	DMSO
A1_Plate_3	Plate_3	17	A1	0.709	10	Montelukast	25	DMSO
A1_Plate_3	Plate_3	17	A1	0.762	14	Montelukast	25	DMSO
A1_Plate_3	Plate_3	36	A1	0.814	14	Montelukast	25	DMSO
A1_Plate_3	Plate_3	19	A1	0.736	7	Montelukast	25	DMSO
A1_Plate_3	Plate_3	24	A1	0.727	17	Montelukast	25	DMSO
A1_Plate_3	Plate_3	47	A1	0.854	14	Montelukast	25	DMSO
A1_Plate_3	Plate_3	4	A1	0.625	4	Montelukast	25	DMSO
A1_Plate_3	Plate_3	23	A1	0.754	4	Montelukast	25	DMSO
A1_Plate_3	Plate_3	6	A1	0.655	20	Montelukast	25	DMSO
A1_Plate_3	Plate_3	20	A1	0.688	20	Montelukast	25	DMSO
A1_Plate_3	Plate_3	9	A1	0.7	10	Montelukast	25	DMSO
A1_Plate_3	Plate_3	1	A1	0.351	17	Montelukast	25	DMSO
A1_Plate_3	Plate_3	20	A1	0.751	4	Montelukast	25	DMSO
A1_Plate_3	Plate_3	2	A1	0.402	20	Montelukast	25	DMSO
A1_Plate_3	Plate_3	20	A1	0.74	7	Montelukast	25	DMSO
A1_Plate_4	Plate_4	3	A1	0.647	4	Stevioside	25	DMSO
A1_Plate_4	Plate_4	28	A1	0.84	14	Stevioside	25	DMSO
A1_Plate_4	Plate_4	3	A1	0.378	20	Stevioside	25	DMSO
A1_Plate_4	Plate_4	3	A1	0.568	17	Stevioside	25	DMSO
A1_Plate_4	Plate_4	0	A1	0.256	14	Stevioside	25	DMSO
A1_Plate_4	Plate_4	7	A1	0.736	10	Stevioside	25	DMSO
A1_Plate_4	Plate_4	13	A1	0.76	17	Stevioside	25	DMSO
A1_Plate_4	Plate_4	18	A1	0.761	4	Stevioside	25	DMSO
A1_Plate_4	Plate_4	3	A1	0.441	7	Stevioside	25	DMSO
A1_Plate_4	Plate_4	23	A1	0.825	14	Stevioside	25	DMSO
A1_Plate_4	Plate_4	13	A1	0.778	4	Stevioside	25	DMSO
A1_Plate_4	Plate_4	17	A1	0.716	7	Stevioside	25	DMSO
A1_Plate_4	Plate_4	14	A1	0.81	14	Stevioside	25	DMSO
A1_Plate_4	Plate_4	16	A1	0.775	10	Stevioside	25	DMSO
A1_Plate_4	Plate_4	9	A1	0.79	14	Stevioside	25	DMSO
A1_Plate_4	Plate_4	0	A1	0.202	20	Stevioside	25	DMSO
A1_Plate_4	Plate_4	1	A1	0.347	14	Stevioside	25	DMSO
A1_Plate_4	Plate_4	20	A1	0.815	14	Stevioside	25	DMSO
A1_Plate_4	Plate_4	19	A1	0.813	14	Stevioside	25	DMSO
A1_Plate_4	Plate_4	8	A1	0.744	10	Stevioside	25	DMSO
A1_Plate_4	Plate_4	18	A1	0.704	0	Stevioside	25	DMSO
A1_Plate_4	Plate_4	9	A1	0.658	0	Stevioside	25	DMSO
A1_Plate_4	Plate_4	4	A1	0.367	0	Stevioside	25	DMSO
A1_Plate_4	Plate_4	1	A1	0.292	7	Stevioside	25	DMSO
A1_Plate_4	Plate_4	47	A1	0.897	14	Stevioside	25	DMSO
A1_Plate_4	Plate_4	2	A1	0.38	7	Stevioside	25	DMSO
A1_Plate_4	Plate_4	17	A1	0.758	4	Stevioside	25	DMSO
A1_Plate_4	Plate_4	21	A1	0.728	7	Stevioside	25	DMSO
A1_Plate_4	Plate_4	12	A1	0.759	17	Stevioside	25	DMSO
A1_Plate_4	Plate_4	8	A1	0.63	0	Stevioside	25	DMSO
A1_Plate_4	Plate_4	12	A1	0.733	20	Stevioside	25	DMSO
A1_Plate_4	Plate_4	39	A1	0.88	14	Stevioside	25	DMSO
A1_Plate_4	Plate_4	13	A1	0.81	14	Stevioside	25	DMSO
A1_Plate_4	Plate_4	32	A1	0.855	14	Stevioside	25	DMSO
A1_Plate_4	Plate_4	1	A1	0.379	10	Stevioside	25	DMSO
A1_Plate_4	Plate_4	12	A1	0.784	4	Stevioside	25	DMSO
A1_Plate_4	Plate_4	14	A1	0.738	20	Stevioside	25	DMSO
A1_Plate_4	Plate_4	11	A1	0.772	10	Stevioside	25	DMSO
A1_Plate_4	Plate_4	7	A1	0.757	4	Stevioside	25	DMSO
A1_Plate_4	Plate_4	15	A1	0.773	10	Stevioside	25	DMSO
A1_Plate_4	Plate_4	2	A1	0.502	17	Stevioside	25	DMSO
A1_Plate_4	Plate_4	21	A1	0.747	17	Stevioside	25	DMSO
A1_Plate_4	Plate_4	8	A1	0.776	14	Stevioside	25	DMSO
A1_Plate_4	Plate_4	11	A1	0.693	7	Stevioside	25	DMSO
A1_Plate_4	Plate_4	14	A1	0.706	0	Stevioside	25	DMSO
A1_Plate_4	Plate_4	6	A1	0.61	7	Stevioside	25	DMSO
A1_Plate_4	Plate_4	16	A1	0.752	17	Stevioside	25	DMSO
A1_Plate_4	Plate_4	17	A1	0.705	0	Stevioside	25	DMSO
A1_Plate_4	Plate_4	3	A1	0.573	14	Stevioside	25	DMSO
A1_Plate_4	Plate_4	16	A1	0.742	20	Stevioside	25	DMSO
A1_Plate_4	Plate_4	33	A1	0.86	14	Stevioside	25	DMSO
A1_Plate_4	Plate_4	36	A1	0.87	14	Stevioside	25	DMSO
A1_Plate_4	Plate_4	12	A1	0.698	0	Stevioside	25	DMSO
A1_Plate_4	Plate_4	5	A1	0.698	10	Stevioside	25	DMSO
A1_Plate_4	Plate_4	8	A1	0.724	17	Stevioside	25	DMSO
A1_Plate_4	Plate_4	12	A1	0.702	7	Stevioside	25	DMSO
A1_Plate_4	Plate_4	23	A1	0.702	0	Stevioside	25	DMSO
A1_Plate_4	Plate_4	22	A1	0.749	17	Stevioside	25	DMSO
A1_Plate_4	Plate_4	8	A1	0.758	4	Stevioside	25	DMSO
A1_Plate_4	Plate_4	12	A1	0.809	14	Stevioside	25	DMSO
A1_Plate_4	Plate_4	14	A1	0.76	17	Stevioside	25	DMSO
A1_Plate_4	Plate_4	22	A1	0.769	4	Stevioside	25	DMSO
A1_Plate_4	Plate_4	42	A1	0.887	14	Stevioside	25	DMSO
A1_Plate_4	Plate_4	17	A1	0.748	17	Stevioside	25	DMSO
A1_Plate_4	Plate_4	31	A1	0.85	14	Stevioside	25	DMSO
A1_Plate_4	Plate_4	9	A1	0.736	17	Stevioside	25	DMSO
A1_Plate_4	Plate_4	18	A1	0.718	7	Stevioside	25	DMSO
A1_Plate_4	Plate_4	3	A1	0.573	10	Stevioside	25	DMSO
A1_Plate_4	Plate_4	5	A1	0.444	0	Stevioside	25	DMSO
A1_Plate_4	Plate_4	22	A1	0.785	10	Stevioside	25	DMSO
A1_Plate_4	Plate_4	10	A1	0.799	14	Stevioside	25	DMSO
A1_Plate_4	Plate_4	6	A1	0.728	10	Stevioside	25	DMSO
A1_Plate_4	Plate_4	4	A1	0.467	20	Stevioside	25	DMSO
A1_Plate_4	Plate_4	23	A1	0.764	20	Stevioside	25	DMSO
A1_Plate_4	Plate_4	24	A1	0.829	14	Stevioside	25	DMSO
A1_Plate_4	Plate_4	19	A1	0.704	0	Stevioside	25	DMSO
A1_Plate_4	Plate_4	20	A1	0.778	10	Stevioside	25	DMSO
A1_Plate_4	Plate_4	46	A1	0.895	14	Stevioside	25	DMSO
A1_Plate_4	Plate_4	5	A1	0.718	14	Stevioside	25	DMSO
A1_Plate_4	Plate_4	18	A1	0.747	20	Stevioside	25	DMSO
A1_Plate_4	Plate_4	23	A1	0.773	4	Stevioside	25	DMSO
A1_Plate_4	Plate_4	38	A1	0.878	14	Stevioside	25	DMSO
A1_Plate_4	Plate_4	2	A1	0.557	4	Stevioside	25	DMSO
A1_Plate_4	Plate_4	19	A1	0.722	7	Stevioside	25	DMSO
A1_Plate_4	Plate_4	10	A1	0.749	17	Stevioside	25	DMSO
A1_Plate_4	Plate_4	6	A1	0.544	0	Stevioside	25	DMSO
A1_Plate_4	Plate_4	22	A1	0.73	7	Stevioside	25	DMSO
A1_Plate_4	Plate_4	49	A1	0.896	14	Stevioside	25	DMSO
A1_Plate_4	Plate_4	13	A1	0.736	20	Stevioside	25	DMSO
A1_Plate_4	Plate_4	21	A1	0.755	20	Stevioside	25	DMSO
A1_Plate_4	Plate_4	22	A1	0.821	14	Stevioside	25	DMSO
A1_Plate_4	Plate_4	41	A1	0.885	14	Stevioside	25	DMSO
A1_Plate_4	Plate_4	2	A1	0.533	10	Stevioside	25	DMSO
A1_Plate_4	Plate_4	10	A1	0.768	10	Stevioside	25	DMSO
A1_Plate_4	Plate_4	20	A1	0.726	7	Stevioside	25	DMSO
A1_Plate_4	Plate_4	16	A1	0.765	4	Stevioside	25	DMSO
A1_Plate_4	Plate_4	7	A1	0.597	0	Stevioside	25	DMSO
A1_Plate_4	Plate_4	11	A1	0.757	17	Stevioside	25	DMSO
A1_Plate_4	Plate_4	15	A1	0.706	0	Stevioside	25	DMSO
A1_Plate_4	Plate_4	23	A1	0.753	17	Stevioside	25	DMSO
A1_Plate_4	Plate_4	23	A1	0.732	7	Stevioside	25	DMSO
A1_Plate_4	Plate_4	10	A1	0.677	0	Stevioside	25	DMSO
A1_Plate_4	Plate_4	14	A1	0.775	4	Stevioside	25	DMSO
A1_Plate_4	Plate_4	0	A1	0.248	10	Stevioside	25	DMSO
A1_Plate_4	Plate_4	11	A1	0.728	20	Stevioside	25	DMSO
A1_Plate_4	Plate_4	15	A1	0.712	7	Stevioside	25	DMSO
A1_Plate_4	Plate_4	15	A1	0.81	14	Stevioside	25	DMSO
A1_Plate_4	Plate_4	34	A1	0.864	14	Stevioside	25	DMSO
A1_Plate_4	Plate_4	17	A1	0.745	20	Stevioside	25	DMSO
A1_Plate_4	Plate_4	6	A1	0.771	4	Stevioside	25	DMSO
A1_Plate_4	Plate_4	37	A1	0.874	14	Stevioside	25	DMSO
A1_Plate_4	Plate_4	13	A1	0.703	0	Stevioside	25	DMSO
A1_Plate_4	Plate_4	1	A1	0.345	4	Stevioside	25	DMSO
A1_Plate_4	Plate_4	18	A1	0.809	14	Stevioside	25	DMSO
A1_Plate_4	Plate_4	0	A1	0.198	0	Stevioside	25	DMSO
A1_Plate_4	Plate_4	13	A1	0.706	7	Stevioside	25	DMSO
A1_Plate_4	Plate_4	43	A1	0.889	14	Stevioside	25	DMSO
A1_Plate_4	Plate_4	12	A1	0.774	10	Stevioside	25	DMSO
A1_Plate_4	Plate_4	0	A1	0.229	7	Stevioside	25	DMSO
A1_Plate_4	Plate_4	3	A1	0.3	0	Stevioside	25	DMSO
A1_Plate_4	Plate_4	7	A1	0.669	20	Stevioside	25	DMSO
A1_Plate_4	Plate_4	27	A1	0.837	14	Stevioside	25	DMSO
A1_Plate_4	Plate_4	18	A1	0.748	17	Stevioside	25	DMSO
A1_Plate_4	Plate_4	7	A1	0.713	17	Stevioside	25	DMSO
A1_Plate_4	Plate_4	11	A1	0.691	0	Stevioside	25	DMSO
A1_Plate_4	Plate_4	17	A1	0.808	14	Stevioside	25	DMSO
A1_Plate_4	Plate_4	16	A1	0.81	14	Stevioside	25	DMSO
A1_Plate_4	Plate_4	4	A1	0.615	17	Stevioside	25	DMSO
